# Compiled uscn_e6e24608e08c48faa846f525, actor vehicle-mu2h6tvn-p33bko3h; x,z,yaw,speed at 50 Hz. Wheelbase assumption 2.7 m.
745.4875,-1788.8587,-2.149806,8.05040020002149
745.3993,-1788.7239,-2.149806,8.05059962413757
745.3112,-1788.5891,-2.149807,8.05080007780059
745.2231,-1788.4543,-2.149807,8.05100033892093
745.135,-1788.3196,-2.149807,8.051200310233
745.0469,-1788.1848,-2.149807,8.05139973434893
744.9588,-1788.05,-2.149808,8.05150007366981
744.8707,-1787.9152,-2.149808,8.05170004498255
744.7826,-1787.7804,-2.149808,8.05189946909833
744.6944,-1787.6456,-2.149808,8.05199987325664
744.6063,-1787.5109,-2.149808,8.05210027741496
744.5182,-1787.3761,-2.149808,8.05229970153074
744.4301,-1787.2413,-2.149808,8.05240010568905
744.3419,-1787.1065,-2.149808,8.05250050984736
744.2538,-1786.9717,-2.149808,8.05269993396314
744.1657,-1786.8369,-2.149808,8.05280033812145
744.0776,-1786.7021,-2.149808,8.05289935807893
743.9894,-1786.5672,-2.149807,8.05300011688247
743.9013,-1786.4324,-2.149807,8.05309968403627
743.8132,-1786.2976,-2.149807,8.05320008819451
743.725,-1786.1628,-2.149807,8.05330049235275
743.6369,-1786.028,-2.149807,8.05339951231044
743.5488,-1785.8932,-2.149807,8.05349991646868
743.4606,-1785.7584,-2.149806,8.05359983827561
743.3725,-1785.6236,-2.149806,8.05359983827561
743.2843,-1785.4887,-2.149806,8.05370024243378
743.1962,-1785.3539,-2.149806,8.05380009939668
743.1081,-1785.2191,-2.149806,8.05389966654986
743.0199,-1785.0843,-2.149806,8.05389966654986
742.9318,-1784.9494,-2.149805,8.05399958836478
742.8436,-1784.8146,-2.149805,8.05409999252288
742.7555,-1784.6798,-2.149805,8.05409999252288
742.6674,-1784.545,-2.149805,8.05420039668098
742.5792,-1784.4101,-2.149805,8.05420039668098
742.4911,-1784.2753,-2.149805,8.0542994166391
742.4029,-1784.1405,-2.149805,8.0542994166391
742.3148,-1784.0056,-2.149805,8.0543998207972
742.2266,-1783.8708,-2.149805,8.0543998207972
742.1385,-1783.736,-2.149805,8.0545002249553
742.0503,-1783.6011,-2.149805,8.0545002249553
741.9622,-1783.4663,-2.149804,8.05460014677805
741.874,-1783.3315,-2.149804,8.05460014677805
741.7859,-1783.1966,-2.149804,8.05470000374247
741.6977,-1783.0618,-2.149804,8.05470000374247
741.6096,-1782.927,-2.149804,8.05470000374247
741.5214,-1782.7921,-2.149805,8.05480005322963
741.4333,-1782.6573,-2.149805,8.05480005322963
741.3451,-1782.5225,-2.149805,8.05480005322963
741.257,-1782.3876,-2.149805,8.05490045738773
741.1688,-1782.2528,-2.149805,8.05490045738773
741.0807,-1782.1179,-2.149805,8.05490045738773
740.9925,-1781.9831,-2.149805,8.05490045738773
740.9044,-1781.8483,-2.149805,8.05499947734586
740.8162,-1781.7134,-2.149805,8.05499947734586
740.7281,-1781.5786,-2.149805,8.05499947734586
740.6399,-1781.4437,-2.149805,8.05499947734586
740.5518,-1781.3089,-2.149805,8.05499947734586
740.4636,-1781.174,-2.149805,8.05509988150395
740.3755,-1781.0392,-2.149805,8.05509988150395
740.2873,-1780.9044,-2.149805,8.05509988150395
740.1991,-1780.7695,-2.149805,8.05509988150395
740.111,-1780.6347,-2.149805,8.05509988150395
740.0228,-1780.4998,-2.149805,8.05520028566205
739.9347,-1780.365,-2.149805,8.05520028566205
739.8465,-1780.2301,-2.149805,8.05520028566205
739.7584,-1780.0953,-2.149805,8.05520028566205
739.6702,-1779.9604,-2.149805,8.05520028566205
739.5821,-1779.8256,-2.149805,8.05520028566205
739.4939,-1779.6908,-2.149805,8.05520028566205
739.4058,-1779.5559,-2.149805,8.05529985281467
739.3176,-1779.4211,-2.149805,8.05529985281467
739.2294,-1779.2862,-2.149805,8.05529985281467
739.1413,-1779.1514,-2.149805,8.05529985281467
739.0531,-1779.0165,-2.149805,8.05529985281467
738.965,-1778.8817,-2.149805,8.05529985281467
738.8768,-1778.7468,-2.149805,8.05529985281467
738.7887,-1778.612,-2.149805,8.05529985281467
738.7005,-1778.4771,-2.149805,8.05529985281467
738.6123,-1778.3423,-2.149805,8.05539970977828
738.5242,-1778.2074,-2.149805,8.05539970977828
738.436,-1778.0726,-2.149805,8.05539970977828
738.3479,-1777.9377,-2.149805,8.05539970977828
738.2597,-1777.8029,-2.149805,8.05539970977828
738.1716,-1777.6681,-2.149805,8.05539970977828
738.0834,-1777.5332,-2.149805,8.05539970977828
737.9952,-1777.3984,-2.149805,8.05539970977828
737.9071,-1777.2635,-2.149805,8.05539970977828
737.8189,-1777.1287,-2.149805,8.05539970977828
737.7308,-1776.9938,-2.149805,8.05539970977828
737.6426,-1776.859,-2.149805,8.05539970977828
737.5545,-1776.7241,-2.149805,8.05539970977828
737.4663,-1776.5893,-2.149805,8.05539970977828
737.3781,-1776.4544,-2.149805,8.05539970977828
737.29,-1776.3196,-2.149805,8.05539970977828
737.2018,-1776.1847,-2.149805,8.05550011393638
737.1137,-1776.0499,-2.149805,8.05550011393638
737.0255,-1775.915,-2.149805,8.05550011393638
736.9374,-1775.7802,-2.149805,8.05550011393638
736.8492,-1775.6453,-2.149805,8.05550011393638
736.761,-1775.5105,-2.149805,8.05550011393638
736.6729,-1775.3756,-2.149805,8.05550011393638
736.5847,-1775.2408,-2.149805,8.05550011393638
736.4966,-1775.1059,-2.149805,8.05550011393638
736.4084,-1774.9711,-2.149805,8.05550011393638
736.3202,-1774.8362,-2.149805,8.05550011393638
736.2321,-1774.7014,-2.149805,8.05550011393638
736.1439,-1774.5665,-2.149805,8.05550011393638
736.0558,-1774.4317,-2.149805,8.05550011393638
735.9676,-1774.2968,-2.149805,8.05550011393638
735.8795,-1774.162,-2.149805,8.05550011393638
735.7913,-1774.0271,-2.149805,8.05550011393638
735.7031,-1773.8923,-2.149805,8.05550011393638
